YYYY-MM-DD	HHMM (LST)	Time	Value		ETR (Whm^2)
11202010	1900	7770	0		
11202010	2000	7771	0		
11202010	2100	7772	0		
11202010	2200	7773	0		
11202010	2300	7774	0		
11202010	240000	7775	0		
11212010	100	7776	0		
11212010	200	7777	0		
11212010	300	7778	0		
11212010	400	7779	0		
11212010	500	7780	0		
11212010	600	7781	0		
11212010	700	7782	2		
11212010	800	7783	146		
11212010	900	7784	361		
11212010	1000	7785	534		
11212010	1100	7786	649		
11212010	1200	7787	700		
11212010	1300	7788	682		
11212010	1400	7789	597		
11212010	1500	7790	450		
11212010	1600	7791	253		
11212010	1700	7792	43		
11212010	1800	7793	0		
11212010	1900	7794	0		
11212010	2000	7795	0		
11212010	2100	7796	0		
11212010	2200	7797	0		
11212010	2300	7798	0		
11212010	240000	7799	0		
11222010	100	7800	0		
11222010	200	7801	0		
11222010	300	7802	0		
11222010	400	7803	0		
11222010	500	7804	0		
11222010	600	7805	0		
11222010	700	7806	2		
11222010	800	7807	141		
11222010	900	7808	357		
11222010	1000	7809	529		
11222010	1100	7810	645		
11222010	1200	7811	696		
11222010	1300	7812	678		
11222010	1400	7813	593		
11222010	1500	7814	447		
11222010	1600	7815	250		
11222010	1700	7816	41		
11222010	1800	7817	0		
11222010	1900	7818	0		
11222010	2000	7819	0		
11222010	2100	7820	0		
11222010	2200	7821	0		
11222010	2300	7822	0		
11222010	240000	7823	0		
11232010	100	7824	0		
11232010	200	7825	0		
11232010	300	7826	0		
11232010	400	7827	0		
11232010	500	7828	0		
11232010	600	7829	0		
11232010	700	7830	1		
11232010	800	7831	136		
11232010	900	7832	352		
11232010	1000	7833	524		
11232010	1100	7834	640		
11232010	1200	7835	691		
11232010	1300	7836	674		
11232010	1400	7837	590		
11232010	1500	7838	444		
11232010	1600	7839	248		
11232010	1700	7840	40		
11232010	1800	7841	0		
11232010	1900	7842	0		
11232010	2000	7843	0		
11232010	2100	7844	0		
11232010	2200	7845	0		
11232010	2300	7846	0		
11232010	240000	7847	0		
11242010	100	7848	0		
11242010	200	7849	0		
11242010	300	7850	0		
11242010	400	7851	0		
11242010	500	7852	0		
11242010	600	7853	0		
11242010	700	7854	1		
11242010	800	7855	132		
11242010	900	7856	347		
11242010	1000	7857	520		
11242010	1100	7858	636		
11242010	1200	7859	687		
11242010	1300	7860	670		
11242010	1400	7861	586		
11242010	1500	7862	441		
11242010	1600	7863	245		
11242010	1700	7864	39		
11242010	1800	7865	0		
11242010	1900	7866	0		
11242010	2000	7867	0		
11242010	2100	7868	0		
11242010	2200	7869	0		
11242010	2300	7870	0		
11242010	240000	7871	0		
11252010	100	7872	0		
11252010	200	7873	0		
11252010	300	7874	0		
11252010	400	7875	0		
11252010	500	7876	0		
11252010	600	7877	0		
11252010	700	7878	0		
11252010	800	7879	128		
11252010	900	7880	343		
11252010	1000	7881	515		
11252010	1100	7882	632		
11252010	1200	7883	683		
11252010	1300	7884	667		
11252010	1400	7885	583		
11252010	1500	7886	438		
11252010	1600	7887	243		
11252010	1700	7888	38		
11252010	1800	7889	0		
11252010	1900	7890	0		
11252010	2000	7891	0		
11252010	2100	7892	0		
11252010	2200	7893	0		
11252010	2300	7894	0		
11252010	240000	7895	0		
11262010	100	7896	0		
11262010	200	7897	0		
11262010	300	7898	0		
11262010	400	7899	0		
11262010	500	7900	0		
11262010	600	7901	0		
11262010	700	7902	0		
11262010	800	7903	123		
11262010	900	7904	338		
11262010	1000	7905	511		
11262010	1100	7906	627		
11262010	1200	7907	679		
11262010	1300	7908	663		
11262010	1400	7909	580		
11262010	1500	7910	436		
11262010	1600	7911	240		
11262010	1700	7912	37		
11262010	1800	7913	0		
11262010	1900	7914	0		
11262010	2000	7915	0		
11262010	2100	7916	0		
11262010	2200	7917	0		
11262010	2300	7918	0		
11262010	240000	7919	0		
11272010	100	7920	0		
11272010	200	7921	0		
11272010	300	7922	0		
11272010	400	7923	0		
11272010	500	7924	0		
11272010	600	7925	0		
11272010	700	7926	0		
11272010	800	7927	119		
11272010	900	7928	334		
11272010	1000	7929	507		
11272010	1100	7930	623		
11272010	1200	7931	676		
11272010	1300	7932	660		
11272010	1400	7933	577		
11272010	1500	7934	433		
11272010	1600	7935	238		
11272010	1700	7936	36		
11272010	1800	7937	0		
11272010	1900	7938	0		
11272010	2000	7939	0		
11272010	2100	7940	0		
11272010	2200	7941	0		
11272010	2300	7942	0		
11272010	240000	7943	0		
11282010	100	7944	0		
11282010	200	7945	0		
11282010	300	7946	0		
11282010	400	7947	0		
11282010	500	7948	0		
11282010	600	7949	0		
11282010	700	7950	0		
11282010	800	7951	115		
11282010	900	7952	329		
11282010	1000	7953	502		
11282010	1100	7954	619		
11282010	1200	7955	672		
11282010	1300	7956	657		
11282010	1400	7957	574		
11282010	1500	7958	431		
11282010	1600	7959	236		
11282010	1700	7960	35		
11282010	1800	7961	0		
11282010	1900	7962	0		
11282010	2000	7963	0		
11282010	2100	7964	0		
11282010	2200	7965	0		
11282010	2300	7966	0		
11282010	240000	7967	0		
11292010	100	7968	0		
11292010	200	7969	0		
11292010	300	7970	0		
11292010	400	7971	0		
11292010	500	7972	0		
11292010	600	7973	0		
11292010	700	7974	0		
11292010	800	7975	111		
11292010	900	7976	325		
11292010	1000	7977	498		
11292010	1100	7978	616		
11292010	1200	7979	668		
11292010	1300	7980	653		
11292010	1400	7981	572		
11292010	1500	7982	429		
11292010	1600	7983	235		
11292010	1700	7984	34		
11292010	1800	7985	0		
11292010	1900	7986	0		
11292010	2000	7987	0		
11292010	2100	7988	0		
11292010	2200	7989	0		
11292010	2300	7990	0		
11292010	240000	7991	0		
11302010	100	7992	0		
11302010	200	7993	0		
11302010	300	7994	0		
11302010	400	7995	0		
11302010	500	7996	0		
11302010	600	7997	0		
11302010	700	7998	0		
11302010	800	7999	107		
11302010	900	8000	321		
11302010	1000	8001	494		
11302010	1100	8002	612		
11302010	1200	8003	665		
11302010	1300	8004	651		
11302010	1400	8005	569		
11302010	1500	8006	427		
11302010	1600	8007	233		
11302010	1700	8008	33		
11302010	1800	8009	0		
11302010	1900	8010	0		
11302010	2000	8011	0		
11302010	2100	8012	0		
11302010	2200	8013	0		
11302010	2300	8014	0		
11302010	240000	8015	0		
1212010	100	8016	0		
1212010	200	8017	0		
1212010	300	8018	0		
1212010	400	8019	0		
1212010	500	8020	0		
1212010	600	8021	0		
1212010	700	8022	0		
1212010	800	8023	103		
1212010	900	8024	317		
1212010	1000	8025	490		
1212010	1100	8026	608		
1212010	1200	8027	662		
1212010	1300	8028	648		
1212010	1400	8029	567		
1212010	1500	8030	425		
1212010	1600	8031	232		
1212010	1700	8032	33		
1212010	1800	8033	0		
1212010	1900	8034	0		
1212010	2000	8035	0		
1212010	2100	8036	0		
1212010	2200	8037	0		
1212010	2300	8038	0		
1212010	240000	8039	0		
1222010	100	8040	0		
1222010	200	8041	0		
1222010	300	8042	0		
1222010	400	8043	0		
1222010	500	8044	0		
1222010	600	8045	0		
1222010	700	8046	0		
1222010	800	8047	99		
1222010	900	8048	313		
1222010	1000	8049	487		
1222010	1100	8050	605		
1222010	1200	8051	659		
1222010	1300	8052	645		
1222010	1400	8053	565		
1222010	1500	8054	423		
1222010	1600	8055	230		
1222010	1700	8056	32		
1222010	1800	8057	0		
1222010	1900	8058	0		
1222010	2000	8059	0		
1222010	2100	8060	0		
1222010	2200	8061	0		
1222010	2300	8062	0		
1222010	240000	8063	0		
1232010	100	8064	0		
1232010	200	8065	0		
1232010	300	8066	0		
1232010	400	8067	0		
1232010	500	8068	0		
1232010	600	8069	0		
1232010	700	8070	0		
1232010	800	8071	95		
1232010	900	8072	309		
1232010	1000	8073	483		
1232010	1100	8074	601		
1232010	1200	8075	656		
1232010	1300	8076	643		
1232010	1400	8077	563		
1232010	1500	8078	421		
1232010	1600	8079	229		
1232010	1700	8080	32		
1232010	1800	8081	0		
1232010	1900	8082	0		
1232010	2000	8083	0		
1232010	2100	8084	0		
1232010	2200	8085	0		
1232010	2300	8086	0		
1232010	240000	8087	0		
1242010	100	8088	0		
1242010	200	8089	0		
1242010	300	8090	0		
1242010	400	8091	0		
1242010	500	8092	0		
1242010	600	8093	0		
1242010	700	8094	0		
1242010	800	8095	92		
1242010	900	8096	305		
1242010	1000	8097	479		
1242010	1100	8098	598		
1242010	1200	8099	653		
1242010	1300	8100	640		
1242010	1400	8101	561		
1242010	1500	8102	420		
1242010	1600	8103	228		
1242010	1700	8104	32		
1242010	1800	8105	0		
1242010	1900	8106	0		
1242010	2000	8107	0		
1242010	2100	8108	0		
1242010	2200	8109	0		
1242010	2300	8110	0		
1242010	240000	8111	0		
1252010	100	8112	0		
1252010	200	8113	0		
1252010	300	8114	0		
1252010	400	8115	0		
1252010	500	8116	0		
1252010	600	8117	0		
1252010	700	8118	0		
1252010	800	8119	89		
1252010	900	8120	301		
1252010	1000	8121	476		
1252010	1100	8122	595		
1252010	1200	8123	650		
1252010	1300	8124	638		
1252010	1400	8125	559		
1252010	1500	8126	419		
1252010	1600	8127	228		
1252010	1700	8128	31		
1252010	1800	8129	0		
1252010	1900	8130	0		
1252010	2000	8131	0		
1252010	2100	8132	0		
1252010	2200	8133	0		
1252010	2300	8134	0		
1252010	240000	8135	0		
1262010	100	8136	0		
1262010	200	8137	0		
1262010	300	8138	0		
1262010	400	8139	0		
1262010	500	8140	0		
1262010	600	8141	0		
1262010	700	8142	0		
1262010	800	8143	85		
1262010	900	8144	298		
1262010	1000	8145	472		
1262010	1100	8146	592		
1262010	1200	8147	648		
1262010	1300	8148	636		
1262010	1400	8149	557		
1262010	1500	8150	418		
1262010	1600	8151	227		
1262010	1700	8152	31		
1262010	1800	8153	0		
1262010	1900	8154	0		
1262010	2000	8155	0		
1262010	2100	8156	0		
1262010	2200	8157	0		
1262010	2300	8158	0		
1262010	240000	8159	0		
1272010	100	8160	0		
1272010	200	8161	0		
1272010	300	8162	0		
1272010	400	8163	0		
1272010	500	8164	0		
1272010	600	8165	0		
1272010	700	8166	0		
1272010	800	8167	82		
1272010	900	8168	294		
1272010	1000	8169	469		
1272010	1100	8170	589		
1272010	1200	8171	645		
1272010	1300	8172	634		
1272010	1400	8173	556		
1272010	1500	8174	417		
1272010	1600	8175	226		
1272010	1700	8176	31		
1272010	1800	8177	0		
1272010	1900	8178	0		
1272010	2000	8179	0		
1272010	2100	8180	0		
1272010	2200	8181	0		
1272010	2300	8182	0		
1272010	240000	8183	0		
1282010	100	8184	0		
1282010	200	8185	0		
1282010	300	8186	0		
1282010	400	8187	0		
1282010	500	8188	0		
1282010	600	8189	0		
1282010	700	8190	0		
1282010	800	8191	80		
1282010	900	8192	291		
1282010	1000	8193	466		
1282010	1100	8194	586		
1282010	1200	8195	643		
1282010	1300	8196	632		
1282010	1400	8197	555		
1282010	1500	8198	416		
1282010	1600	8199	226		
1282010	1700	8200	31		
1282010	1800	8201	0		
1282010	1900	8202	0		
1282010	2000	8203	0		
1282010	2100	8204	0		
1282010	2200	8205	0		
1282010	2300	8206	0		
1282010	240000	8207	0		
1292010	100	8208	0		
1292010	200	8209	0		
1292010	300	8210	0		
1292010	400	8211	0		
1292010	500	8212	0		
1292010	600	8213	0		
1292010	700	8214	0		
1292010	800	8215	77		
1292010	900	8216	288		
1292010	1000	8217	463		
1292010	1100	8218	584		
1292010	1200	8219	641		
1292010	1300	8220	630		
1292010	1400	8221	554		
1292010	1500	8222	415		
1292010	1600	8223	226		
1292010	1700	8224	31		
1292010	1800	8225	0		
1292010	1900	8226	0		
1292010	2000	8227	0		
1292010	2100	8228	0		
1292010	2200	8229	0		
1292010	2300	8230	0		
1292010	240000	8231	0		
12102010	100	8232	0		
12102010	200	8233	0		
12102010	300	8234	0		
12102010	400	8235	0		
12102010	500	8236	0		
12102010	600	8237	0		
12102010	700	8238	0		
12102010	800	8239	74		
12102010	900	8240	284		
12102010	1000	8241	460		
12102010	1100	8242	581		
12102010	1200	8243	639		
12102010	1300	8244	629		
12102010	1400	8245	553		
12102010	1500	8246	415		
12102010	1600	8247	226		
12102010	1700	8248	31		
12102010	1800	8249	0		
12102010	1900	8250	0		
12102010	2000	8251	0		
12102010	2100	8252	0		
12102010	2200	8253	0		
12102010	2300	8254	0		
12102010	240000	8255	0		
12112010	100	8256	0		
12112010	200	8257	0		
12112010	300	8258	0		
12112010	400	8259	0		
12112010	500	8260	0		
12112010	600	8261	0		
12112010	700	8262	0		
12112010	800	8263	72		
12112010	900	8264	281		
12112010	1000	8265	457		
12112010	1100	8266	579		
12112010	1200	8267	637		
12112010	1300	8268	628		
12112010	1400	8269	552		
12112010	1500	8270	415		
12112010	1600	8271	226		
12112010	1700	8272	31		
12112010	1800	8273	0		
12112010	1900	8274	0		
12112010	2000	8275	0		
12112010	2100	8276	0		
12112010	2200	8277	0		
12112010	2300	8278	0		
12112010	240000	8279	0		
12122010	100	8280	0		
12122010	200	8281	0		
12122010	300	8282	0		
12122010	400	8283	0		
12122010	500	8284	0		
12122010	600	8285	0		
12122010	700	8286	0		
12122010	800	8287	69		
12122010	900	8288	278		
12122010	1000	8289	455		
12122010	1100	8290	577		
12122010	1200	8291	635		
12122010	1300	8292	627		
12122010	1400	8293	551		
12122010	1500	8294	415		
12122010	1600	8295	226		
12122010	1700	8296	32		
12122010	1800	8297	0		
12122010	1900	8298	0		
12122010	2000	8299	0		
12122010	2100	8300	0		
12122010	2200	8301	0		
12122010	2300	8302	0		
12122010	240000	8303	0		
12132010	100	8304	0		
12132010	200	8305	0		
12132010	300	8306	0		
12132010	400	8307	0		
12132010	500	8308	0		
12132010	600	8309	0		
12132010	700	8310	0		
12132010	800	8311	67		
12132010	900	8312	276		
12132010	1000	8313	452		
12132010	1100	8314	575		
12132010	1200	8315	634		
12132010	1300	8316	626		
12132010	1400	8317	551		
12132010	1500	8318	415		
12132010	1600	8319	227		
12132010	1700	8320	32		
12132010	1800	8321	0		
12132010	1900	8322	0		
12132010	2000	8323	0		
12132010	2100	8324	0		
12132010	2200	8325	0		
12132010	2300	8326	0		
12132010	240000	8327	0		
12142010	100	8328	0		
12142010	200	8329	0		
12142010	300	8330	0		
12142010	400	8331	0		
12142010	500	8332	0		
12142010	600	8333	0		
12142010	700	8334	0		
12142010	800	8335	65		
12142010	900	8336	273		
12142010	1000	8337	450		
12142010	1100	8338	573		
12142010	1200	8339	632		
12142010	1300	8340	625		
12142010	1400	8341	550		
12142010	1500	8342	415		
12142010	1600	8343	227		
12142010	1700	8344	32		
12142010	1800	8345	0		
12142010	1900	8346	0		
12142010	2000	8347	0		
12142010	2100	8348	0		
12142010	2200	8349	0		
12142010	2300	8350	0		
12142010	240000	8351	0		
12152010	100	8352	0		
12152010	200	8353	0		
12152010	300	8354	0		
12152010	400	8355	0		
12152010	500	8356	0		
12152010	600	8357	0		
12152010	700	8358	0		
12152010	800	8359	63		
12152010	900	8360	270		
12152010	1000	8361	448		
12152010	1100	8362	571		
12152010	1200	8363	631		
12152010	1300	8364	624		
12152010	1400	8365	550		
12152010	1500	8366	415		
12152010	1600	8367	228		
12152010	1700	8368	33		
12152010	1800	8369	0		
12152010	1900	8370	0		
12152010	2000	8371	0		
12152010	2100	8372	0		
12152010	2200	8373	0		
12152010	2300	8374	0		
12152010	240000	8375	0		
12162010	100	8376	0		
12162010	200	8377	0		
12162010	300	8378	0		
12162010	400	8379	0		
12162010	500	8380	0		
12162010	600	8381	0		
12162010	700	8382	0		
12162010	800	8383	61		
12162010	900	8384	268		
12162010	1000	8385	446		
12162010	1100	8386	569		
12162010	1200	8387	630		
12162010	1300	8388	623		
12162010	1400	8389	550		
12162010	1500	8390	416		
12162010	1600	8391	229		
12162010	1700	8392	34		
12162010	1800	8393	0		
12162010	1900	8394	0		
12162010	2000	8395	0		
12162010	2100	8396	0		
12162010	2200	8397	0		
12162010	2300	8398	0		
12162010	240000	8399	0		
12172010	100	8400	0		
12172010	200	8401	0		
12172010	300	8402	0		
12172010	400	8403	0		
12172010	500	8404	0		
12172010	600	8405	0		
12172010	700	8406	0		
12172010	800	8407	59		
12172010	900	8408	266		
12172010	1000	8409	444		
12172010	1100	8410	568		
12172010	1200	8411	629		
12172010	1300	8412	623		
12172010	1400	8413	551		
12172010	1500	8414	416		
12172010	1600	8415	230		
12172010	1700	8416	34		
12172010	1800	8417	0		
12172010	1900	8418	0		
12172010	2000	8419	0		
12172010	2100	8420	0		
12172010	2200	8421	0		
12172010	2300	8422	0		
12172010	240000	8423	0		
12182010	100	8424	0		
12182010	200	8425	0		
12182010	300	8426	0		
12182010	400	8427	0		
12182010	500	8428	0		
12182010	600	8429	0		
12182010	700	8430	0		
12182010	800	8431	57		
12182010	900	8432	263		
12182010	1000	8433	442		
12182010	1100	8434	566		
12182010	1200	8435	628		
12182010	1300	8436	623		
12182010	1400	8437	551		
12182010	1500	8438	417		
12182010	1600	8439	231		
12182010	1700	8440	35		
12182010	1800	8441	0		
12182010	1900	8442	0		
12182010	2000	8443	0		
12182010	2100	8444	0		
12182010	2200	8445	0		
12182010	2300	8446	0		
12182010	240000	8447	0		
12192010	100	8448	0		
12192010	200	8449	0		
12192010	300	8450	0		
12192010	400	8451	0		
12192010	500	8452	0		
12192010	600	8453	0		
12192010	700	8454	0		
12192010	800	8455	56		
12192010	900	8456	261		
12192010	1000	8457	440		
12192010	1100	8458	565		
12192010	1200	8459	628		
12192010	1300	8460	623		
12192010	1400	8461	551		
12192010	1500	8462	418		
12192010	1600	8463	233		
12192010	1700	8464	36		
12192010	1800	8465	0		
12192010	1900	8466	0		
12192010	2000	8467	0		
12192010	2100	8468	0		
12192010	2200	8469	0		
12192010	2300	8470	0		
12192010	240000	8471	0		
12202010	100	8472	0		
12202010	200	8473	0		
12202010	300	8474	0		
12202010	400	8475	0		
12202010	500	8476	0		
12202010	600	8477	0		
12202010	700	8478	0		
12202010	800	8479	54		
12202010	900	8480	260		
12202010	1000	8481	439		
12202010	1100	8482	564		
12202010	1200	8483	627		
12202010	1300	8484	623		
12202010	1400	8485	552		
12202010	1500	8486	419		
12202010	1600	8487	234		
12202010	1700	8488	37		
12202010	1800	8489	0		
12202010	1900	8490	0		
12202010	2000	8491	0		
12202010	2100	8492	0		
12202010	2200	8493	0		
12202010	2300	8494	0		
12202010	240000	8495	0		
12212010	100	8496	0		
12212010	200	8497	0		
12212010	300	8498	0		
12212010	400	8499	0		
12212010	500	8500	0		
12212010	600	8501	0		
12212010	700	8502	0		
12212010	800	8503	53		
12212010	900	8504	258		
12212010	1000	8505	437		
12212010	1100	8506	564		
12212010	1200	8507	627		
12212010	1300	8508	623		
12212010	1400	8509	553		
12212010	1500	8510	421		
12212010	1600	8511	236		
12212010	1700	8512	38		
12212010	1800	8513	0		
12212010	1900	8514	0		
12212010	2000	8515	0		
12212010	2100	8516	0		
12212010	2200	8517	0		
12212010	2300	8518	0		
12212010	240000	8519	0		
12222010	100	8520	0		
12222010	200	8521	0		
12222010	300	8522	0		
12222010	400	8523	0		
12222010	500	8524	0		
12222010	600	8525	0		
12222010	700	8526	0		
12222010	800	8527	52		
12222010	900	8528	256		
12222010	1000	8529	436		
12222010	1100	8530	563		
12222010	1200	8531	627		
12222010	1300	8532	624		
12222010	1400	8533	554		
12222010	1500	8534	422		
12222010	1600	8535	238		
12222010	1700	8536	39		
12222010	1800	8537	0		
12222010	1900	8538	0		
12222010	2000	8539	0		
12222010	2100	8540	0		
12222010	2200	8541	0		
12222010	2300	8542	0		
12222010	240000	8543	0		
12232010	100	8544	0		
12232010	200	8545	0		
12232010	300	8546	0		
12232010	400	8547	0		
12232010	500	8548	0		
12232010	600	8549	0		
12232010	700	8550	0		
12232010	800	8551	51		
12232010	900	8552	255		
12232010	1000	8553	435		
12232010	1100	8554	562		
12232010	1200	8555	627		
12232010	1300	8556	624		
12232010	1400	8557	555		
12232010	1500	8558	424		
12232010	1600	8559	240		
12232010	1700	8560	40		
12232010	1800	8561	0		
12232010	1900	8562	0		
12232010	2000	8563	0		
12232010	2100	8564	0		
12232010	2200	8565	0		
12232010	2300	8566	0		
12232010	240000	8567	0		
12242010	100	8568	0		
12242010	200	8569	0		
12242010	300	8570	0		
12242010	400	8571	0		
12242010	500	8572	0		
12242010	600	8573	0		
12242010	700	8574	0		
12242010	800	8575	50		
12242010	900	8576	253		
12242010	1000	8577	434		
12242010	1100	8578	562		
12242010	1200	8579	627		
12242010	1300	8580	625		
12242010	1400	8581	556		
12242010	1500	8582	425		
12242010	1600	8583	242		
12242010	1700	8584	42		
12242010	1800	8585	0		
12242010	1900	8586	0		
12242010	2000	8587	0		
12242010	2100	8588	0		
12242010	2200	8589	0		
12242010	2300	8590	0		
12242010	240000	8591	0		
12252010	100	8592	0		
12252010	200	8593	0		
12252010	300	8594	0		
12252010	400	8595	0		
12252010	500	8596	0		
12252010	600	8597	0		
12252010	700	8598	0		
12252010	800	8599	49		
12252010	900	8600	252		
