Time	Value
3354	152
3355	3
3356	0
3357	0
3358	0
3359	0
3360	0
3361	0
3362	0
3363	0
3364	11
3365	193
3366	441
3367	681
3368	895
3369	1068
3370	1188
3371	1248
3372	1243
3373	1173
3374	1044
3375	864
3376	645
3377	403
3378	155
3379	3
3380	0
3381	0
3382	0
3383	0
3384	0
3385	0
3386	0
3387	0
3388	12
3389	195
3390	444
3391	683
3392	896
3393	1069
3394	1189
3395	1249
3396	1244
3397	1175
3398	1046
3399	866
3400	647
3401	406
3402	159
3403	4
3404	0
3405	0
3406	0
3407	0
3408	0
3409	0
3410	0
3411	0
3412	13
3413	198
3414	446
3415	685
3416	898
3417	1070
3418	1190
3419	1250
3420	1245
3421	1176
3422	1047
3423	868
3424	650
3425	408
3426	162
3427	4
3428	0
3429	0
3430	0
3431	0
3432	0
3433	0
3434	0
3435	0
3436	14
3437	200
3438	447
3439	686
3440	899
3441	1071
3442	1191
3443	1251
3444	1246
3445	1177
3446	1049
3447	869
3448	652
3449	411
3450	165
3451	5
3452	0
3453	0
3454	0
3455	0
3456	0
3457	0
3458	0
3459	0
3460	15
3461	202
3462	449
3463	687
3464	900
3465	1072
3466	1192
3467	1252
3468	1247
3469	1178
3470	1050
3471	871
3472	654
3473	414
3474	168
3475	6
3476	0
3477	0
3478	0
3479	0
3480	0
3481	0
3482	0
3483	0
3484	16
3485	204
3486	451
3487	689
3488	901
3489	1073
3490	1193
3491	1253
3492	1248
3493	1179
3494	1051
3495	873
3496	656
3497	416
3498	170
3499	6
3500	0
3501	0
3502	0
3503	0
3504	0
3505	0
3506	0
3507	0
3508	16
3509	206
3510	452
3511	690
3512	902
3513	1074
3514	1194
3515	1253
3516	1249
3517	1180
3518	1053
3519	875
3520	658
3521	419
3522	173
3523	7
3524	0
3525	0
3526	0
3527	0
3528	0
3529	0
3530	0
3531	0
3532	17
3533	208
3534	454
3535	691
3536	903
3537	1075
3538	1194
3539	1254
3540	1250
3541	1182
3542	1054
3543	876
3544	661
3545	421
3546	176
3547	8
3548	0
3549	0
3550	0
3551	0
3552	0
3553	0
3554	0
3555	0
3556	18
3557	210
3558	455
3559	692
3560	904
3561	1075
3562	1195
3563	1255
3564	1250
3565	1183
3566	1056
3567	878
3568	663
3569	424
3570	179
3571	8
3572	0
3573	0
3574	0
3575	0
3576	0
3577	0
3578	0
3579	0
3580	18
3581	211
3582	456
3583	693
3584	904
3585	1076
3586	1196
3587	1255
3588	1251
3589	1184
3590	1057
3591	880
3592	665
3593	426
3594	181
3595	9
3596	0
3597	0
3598	0
3599	0
3600	0
3601	0
3602	0
3603	0
3604	19
3605	213
3606	457
3607	694
3608	905
3609	1076
3610	1196
3611	1256
3612	1252
3613	1184
3614	1058
3615	881
3616	666
3617	428
3618	184
3619	10
3620	0
3621	0
3622	0
3623	0
3624	0
3625	0
3626	0
3627	0
3628	20
3629	214
3630	458
3631	695
3632	906
3633	1077
3634	1196
3635	1256
3636	1253
3637	1185
3638	1059
3639	883
3640	668
3641	430
3642	186
3643	11
3644	0
3645	0
3646	0
3647	0
3648	0
3649	0
3650	0
3651	0
3652	20
3653	215
3654	459
3655	695
3656	906
3657	1077
3658	1197
3659	1257
3660	1253
3661	1186
3662	1060
3663	884
3664	670
3665	433
3666	189
3667	11
3668	0
3669	0
3670	0
3671	0
3672	0
3673	0
3674	0
3675	0
3676	21
3677	216
3678	460
3679	696
3680	906
3681	1077
3682	1197
3683	1257
3684	1254
3685	1187
3686	1062
3687	886
3688	672
3689	435
3690	191
3691	12
3692	0
3693	0
3694	0
3695	0
3696	0
3697	0
3698	0
3699	0
3700	21
3701	217
3702	461
3703	696
3704	907
3705	1078
3706	1197
3707	1258
3708	1254
3709	1188
3710	1063
3711	887
3712	674
3713	437
3714	193
3715	13
3716	0
3717	0
3718	0
3719	0
3720	0
3721	0
3722	0
3723	0
3724	22
3725	218
3726	461
3727	697
3728	907
3729	1078
3730	1198
3731	1258
3732	1255
3733	1189
3734	1064
3735	889
3736	675
3737	439
3738	196
3739	14
3740	0
3741	0
3742	0
3743	0
3744	0
3745	0
3746	0
3747	0
3748	22
3749	219
3750	462
3751	697
3752	907
3753	1078
3754	1198
3755	1258
3756	1255
3757	1189
3758	1065
3759	890
3760	677
3761	441
3762	198
3763	15
3764	0
3765	0
3766	0
3767	0
3768	0
3769	0
3770	0
3771	0
3772	23
3773	219
3774	462
3775	697
3776	907
3777	1078
3778	1198
3779	1259
3780	1256
3781	1190
3782	1066
3783	891
3784	679
3785	443
3786	200
3787	15
3788	0
3789	0
3790	0
3791	0
3792	0
3793	0
3794	0
3795	0
3796	23
3797	220
3798	463
3799	697
3800	907
3801	1078
3802	1198
3803	1259
3804	1256
3805	1191
3806	1067
3807	893
3808	680
3809	444
3810	202
3811	16
3812	0
3813	0
3814	0
3815	0
3816	0
3817	0
3818	0
3819	0
3820	23
3821	220
3822	463
3823	697
3824	907
3825	1078
3826	1198
3827	1259
3828	1257
3829	1191
3830	1068
3831	894
3832	682
3833	446
3834	204
3835	17
3836	0
3837	0
3838	0
3839	0
3840	0
